claim_id,policy_id,claim_type,claim_amount,days_since_policy_start,num_prior_claims,incident_report_delay_days,is_weekend_claim,claim_channel,fraud_label
201751,55274,Motor,2897.14,394,0,3,0,Phone,0
201752,53285,Home,3087.49,95,1,4,1,Broker,0
201753,51494,Home,2362.67,685,0,2,0,Phone,0
201754,52413,Motor,1866.33,2743,2,8,0,Online,0
201755,55336,Travel,1397.73,3106,1,2,1,Phone,0
201756,50108,Home,3014.04,2301,0,5,1,Online,0
201757,51268,Motor,2839.88,1067,0,6,0,Online,0
201758,55926,Motor,1246.59,2832,0,4,0,Broker,0
201759,54740,Motor,457.35,3097,0,2,0,Online,0
201760,51158,Home,3268.81,3460,1,2,0,Online,0
201761,50288,Travel,7177.21,1234,0,4,0,Online,1
201762,54270,Home,1338.86,2220,0,6,0,Broker,0
201763,50066,Motor,6911.21,2632,0,8,1,Phone,0
201764,53403,Motor,2907.82,3588,0,3,0,Online,0
201765,52280,Motor,370.8,1414,1,6,0,Online,0
201766,53533,Motor,1330.26,3478,0,5,1,Online,0
201767,54749,Home,6663.62,2354,1,5,0,Phone,0
201768,54803,Home,5298.04,2314,0,6,0,Phone,0
201769,52791,Home,546.33,1472,3,1,1,Online,0
201770,51613,Home,1153.89,1945,0,3,1,Online,0
201771,50056,Home,3156.17,3570,0,6,0,Phone,0
201772,50876,Motor,4008.52,3039,0,3,1,Online,0
201773,50219,Home,1782.22,2386,2,1,1,Online,0
201774,55886,Travel,1455.89,3266,3,3,1,Online,0
201775,55528,Home,2703.31,380,0,2,1,Phone,0
201776,52991,Motor,761.38,1655,1,2,0,Phone,0
201777,53288,Motor,1149.67,1548,0,8,0,Phone,0
201778,55354,Motor,2396.44,2023,1,3,0,Broker,0
201779,50824,Home,2451.95,1557,0,5,0,Phone,0
201780,50049,Motor,2335.92,1521,2,2,0,Online,0
201781,55597,Travel,4130.72,3472,0,2,1,Phone,1
201782,52695,Home,2032.49,2398,1,6,1,Broker,0
201783,51955,Travel,2444.71,1442,0,3,1,Online,1
201784,52147,Motor,648.16,264,1,6,1,Phone,1
201785,55470,Home,2688.38,1252,1,4,0,Online,0
201786,54494,Motor,1688.5,2099,0,4,0,Phone,0
201787,54232,Home,3541.2,1870,0,2,0,Online,0
201788,51321,Home,2961.41,811,0,4,0,Phone,0
201789,52116,Home,4563.69,2302,1,9,0,Phone,0
201790,50420,Motor,1709.88,542,1,2,0,Online,1
201791,52818,Home,4511.1,968,0,4,0,Broker,0
201792,53855,Motor,4420.5,3388,3,2,0,Phone,0
201793,53057,Home,1333.56,211,1,4,0,Phone,0
201794,54339,Motor,5287.9,1468,0,5,0,Online,0
201795,50441,Home,2293.11,1576,3,6,1,Online,1
201796,52071,Motor,6215.78,716,1,6,0,Online,0
201797,55515,Motor,3286.86,948,1,8,0,Online,0
201798,53726,Motor,2864.62,518,2,4,1,Online,0
201799,50984,Motor,640.44,146,1,4,0,Online,0
201800,54003,Home,1997.65,913,0,4,0,Online,0
201801,51538,Motor,1109.55,1231,0,4,0,Phone,0
201802,51930,Home,2439.4,2650,0,6,0,Online,1
201803,51556,Travel,963.96,1347,3,7,0,Broker,0
201804,53422,Motor,3091.55,1047,1,4,0,Online,0
201805,50745,Home,1398.27,1859,1,3,0,Phone,1
201806,54540,Motor,2901.73,3156,2,3,1,Broker,0
201807,55054,Home,2127.0,636,1,3,1,Online,0
201808,54375,Home,1127.51,676,0,5,0,Broker,0
201809,54660,Motor,414.84,1761,2,6,0,Broker,0
201810,53801,Home,1696.84,1859,2,1,1,Online,0
201811,53159,Home,984.81,3093,1,6,0,Phone,0
201812,51069,Home,6245.95,3619,1,7,0,Phone,0
201813,51703,Home,920.97,3268,0,3,0,Phone,1
201814,51941,Motor,1332.1,3500,2,4,1,Phone,0
201815,51867,Home,1688.41,848,2,3,0,Online,0
201816,53632,Motor,2596.89,2516,3,6,1,Phone,0
201817,53718,Travel,778.29,1629,1,7,0,Online,0
201818,53741,Travel,2888.64,3029,1,3,0,Online,1
201819,55017,Motor,4494.12,411,1,2,1,Online,0
201820,54152,Home,4467.52,2138,3,1,0,Online,0
201821,50160,Motor,447.69,3616,2,10,0,Phone,0
201822,55274,Travel,413.96,71,0,1,0,Online,0
201823,54460,Motor,1602.5,137,1,8,1,Broker,1
201824,53194,Travel,1127.19,2325,2,2,0,Phone,1
201825,54335,Motor,1396.91,3333,0,8,0,Online,0
201826,50928,Motor,1404.11,2133,0,5,0,Broker,0
201827,52979,Motor,266.79,1168,1,6,0,Online,0
201828,51865,Home,237.75,2411,1,3,0,Online,0
201829,51974,Home,1110.84,2121,0,5,0,Online,0
201830,54158,Motor,2773.88,1458,0,4,1,Online,0
201831,50815,Travel,3990.71,1082,1,6,1,Phone,0
201832,52371,Motor,1839.21,1969,0,2,0,Online,0
201833,50891,Motor,504.09,361,2,3,1,Broker,0
201834,54942,Home,8446.67,3119,1,4,0,Online,0
201835,51429,Motor,2493.32,2164,3,7,1,Broker,0
201836,50252,Home,2517.97,1720,0,2,1,Phone,0
201837,51678,Home,2174.48,2034,0,2,0,Online,0
201838,50540,Home,4635.59,2076,2,4,1,Online,0
201839,50211,Home,3721.9,1742,1,4,0,Phone,0
201840,54988,Motor,3682.68,361,0,5,0,Online,0
201841,55214,Travel,6270.81,2660,1,5,1,Broker,0
201842,52381,Home,6414.32,2236,1,4,0,Online,0
201843,51064,Motor,1399.73,1334,0,9,0,Phone,1
201844,53667,Travel,4601.79,1289,2,1,0,Online,0
201845,54295,Motor,4226.12,1031,3,6,1,Online,0
201846,55624,Travel,340.31,1194,1,5,0,Phone,0
201847,52912,Home,3397.3,2739,1,7,0,Online,0
201848,55930,Home,3222.48,61,3,6,0,Online,0
201849,53263,Motor,1746.71,483,4,6,1,Online,0
201850,54505,Travel,5221.52,2646,0,5,0,Phone,0
201851,53913,Home,2627.35,1098,1,1,0,Phone,0
201852,53951,Home,1271.4,2016,1,4,0,Broker,1
201853,55946,Motor,1886.03,1144,4,4,0,Phone,0
201854,53412,Motor,6630.65,3102,2,4,0,Phone,0
201855,53726,Home,1531.21,2698,1,5,0,Online,1
201856,55428,Motor,2404.85,1005,0,4,0,Online,0
201857,53543,Home,6551.73,1643,0,4,1,Online,0
201858,54282,Motor,451.44,2469,0,1,0,Broker,0
201859,52102,Travel,2366.45,703,1,2,0,Online,0
201860,54140,Motor,4192.68,721,1,0,0,Online,0
201861,53485,Home,1492.95,2594,0,5,0,Online,0
201862,55598,Home,5471.29,2109,1,5,1,Online,0
201863,50492,Motor,1674.88,2662,1,3,0,Broker,0
201864,54313,Motor,862.38,1290,1,3,0,Phone,0
201865,55645,Motor,577.59,1608,2,7,0,Phone,0
201866,55840,Motor,1518.24,145,2,1,0,Online,0
201867,55661,Home,3008.53,370,0,2,0,Online,0
201868,54950,Home,647.44,3151,0,4,0,Broker,0
201869,50550,Home,3102.02,2032,2,5,0,Online,0
201870,54643,Motor,4081.04,1792,0,2,0,Broker,0
201871,51557,Home,1594.28,2738,0,4,1,Online,0
201872,55585,Motor,1889.59,165,1,3,0,Phone,0
201873,51088,Motor,1661.18,2713,1,0,0,Phone,0
201874,51036,Motor,1226.94,1289,0,4,0,Broker,0
201875,54623,Home,1857.98,232,0,3,0,Online,0
201876,53162,Travel,1053.53,3627,0,7,0,Online,0
201877,52602,Motor,2092.23,315,0,7,0,Online,0
201878,54290,Travel,4074.83,613,1,10,1,Phone,0
201879,54513,Motor,3595.78,2052,3,5,0,Broker,0
201880,54725,Motor,667.21,1064,1,3,1,Online,0
201881,51590,Motor,3645.43,1288,0,1,0,Broker,0
201882,52063,Home,2541.34,2779,1,3,0,Phone,0
201883,54429,Motor,1721.25,108,0,0,1,Phone,0
201884,52073,Home,2506.86,338,0,6,0,Phone,1
201885,55599,Home,5884.9,1457,1,2,0,Online,0
201886,55663,Travel,2900.06,173,3,6,0,Phone,0
201887,53574,Motor,1556.3,866,1,6,0,Online,0
201888,54902,Travel,4242.83,2344,0,5,0,Phone,1
201889,53062,Motor,2426.2,1188,0,4,0,Broker,0
201890,55212,Motor,1930.73,2227,0,7,0,Online,0
201891,50943,Motor,815.21,847,0,0,0,Online,1
201892,51157,Travel,8039.05,87,0,6,1,Online,1
201893,52244,Motor,1873.77,1880,4,3,1,Phone,0
201894,51892,Home,2584.07,2345,2,6,1,Online,0
201895,52966,Motor,6145.38,1214,2,3,1,Online,1
201896,51777,Home,1942.18,1265,5,8,0,Phone,0
201897,55542,Motor,3948.82,3316,0,4,0,Online,0
201898,51511,Motor,1257.21,3551,1,5,0,Phone,0
201899,55213,Home,196.02,1203,3,2,0,Online,0
201900,53500,Motor,3135.1,948,1,2,0,Online,0
201901,53260,Motor,4297.05,650,3,8,0,Online,0
201902,54804,Motor,1841.24,1897,0,2,0,Phone,0
201903,52127,Motor,3531.91,2033,3,4,1,Online,0
201904,52660,Home,2568.94,2474,1,6,1,Online,0
201905,54828,Home,2440.91,3582,3,3,0,Online,0
201906,52645,Motor,6147.13,1354,3,3,0,Phone,0
201907,54083,Motor,5841.98,1855,1,5,1,Phone,0
201908,52026,Motor,4386.9,1960,0,5,0,Online,0
201909,50725,Motor,3153.46,2662,1,5,0,Phone,0
201910,54484,Travel,473.38,1299,1,5,0,Online,0
201911,51664,Motor,3642.67,825,2,4,1,Online,0
201912,50215,Travel,1557.7,2067,1,3,0,Online,0
201913,55087,Motor,194.41,2157,0,3,1,Phone,1
201914,54575,Home,3523.9,2502,1,7,0,Online,0
201915,51414,Travel,3234.17,1767,0,10,0,Broker,1
201916,52348,Motor,1116.02,1280,0,3,0,Broker,0
201917,52668,Travel,1220.01,2013,1,5,0,Online,0
201918,52273,Travel,609.42,1504,0,3,0,Phone,0
201919,55205,Motor,2985.38,3547,0,3,0,Online,0
201920,55672,Motor,2886.31,2972,0,6,0,Broker,0
201921,51109,Motor,4517.97,1132,2,4,0,Online,0
201922,55439,Home,2100.79,11,1,3,0,Online,1
201923,55187,Home,4132.56,3097,1,6,1,Online,0
201924,51891,Motor,5816.92,2500,1,3,0,Broker,1
201925,52420,Motor,8943.59,2709,4,1,0,Online,0
201926,52931,Motor,8161.15,805,1,3,0,Phone,0
201927,51422,Home,1371.16,1299,2,1,1,Phone,0
201928,55722,Motor,4349.2,876,2,2,0,Online,1
201929,52596,Motor,2596.26,518,1,3,1,Online,0
201930,55257,Motor,991.16,3315,3,5,0,Online,0
201931,54629,Motor,5671.59,838,0,9,1,Broker,0
201932,51386,Motor,8010.71,203,0,5,1,Online,0
201933,55422,Travel,1088.68,1499,1,4,0,Broker,1
201934,52779,Motor,1147.77,1275,1,6,0,Online,1
201935,55372,Travel,2147.73,3380,2,3,1,Online,0
201936,54695,Motor,3455.52,2789,0,3,0,Phone,0
201937,51756,Travel,561.38,1351,0,0,0,Online,0
201938,55022,Motor,1785.19,881,2,3,0,Online,1
201939,53254,Motor,2692.58,531,1,4,0,Broker,0
201940,55776,Travel,4530.09,2219,0,5,1,Online,0
201941,54296,Motor,8029.98,2132,1,10,0,Online,0
201942,54338,Home,2426.45,3333,1,2,0,Phone,0
201943,54676,Motor,4561.17,1214,1,7,0,Online,0
201944,52575,Home,1163.85,2981,1,2,0,Phone,0
201945,52847,Travel,1483.1,1887,1,5,0,Online,0
201946,53731,Motor,527.18,1324,2,5,0,Online,0
201947,54628,Travel,2039.9,2457,1,4,0,Online,0
201948,52659,Travel,916.83,2137,0,2,0,Phone,0
201949,52189,Motor,1862.27,1460,0,2,1,Online,0
201950,51950,Travel,3887.44,839,4,2,0,Online,1
201951,51904,Travel,5208.27,2666,0,1,0,Online,0
201952,50026,Home,808.02,865,0,4,1,Online,1
201953,55058,Travel,3477.83,1151,1,4,0,Phone,1
201954,54987,Motor,4743.23,452,2,3,0,Online,1
201955,54900,Home,3605.49,3168,1,6,1,Online,0
201956,54081,Home,4453.43,3604,1,5,0,Online,0
201957,50697,Motor,2975.87,545,1,5,0,Phone,0
201958,50404,Motor,4062.26,1788,2,4,1,Broker,0
201959,50653,Motor,1836.72,1970,3,5,0,Online,0
201960,54814,Home,706.07,2652,2,3,0,Phone,0
201961,51785,Motor,1826.7,3229,2,7,0,Online,0
201962,53850,Home,1498.93,2335,0,5,1,Phone,0
201963,53192,Travel,1800.14,2631,3,8,0,Phone,0
201964,52903,Home,1023.61,442,1,6,0,Broker,0
201965,52907,Motor,795.48,3610,1,4,1,Online,0
201966,52637,Motor,6212.38,890,2,5,0,Online,0
201967,50123,Motor,3757.89,2291,0,3,1,Online,0
201968,53291,Home,3387.62,3469,1,9,0,Broker,0
201969,52381,Motor,1116.82,1398,4,1,1,Online,0
201970,52599,Motor,1301.23,1182,1,6,0,Phone,0
201971,50412,Travel,2860.88,619,0,2,0,Online,0
201972,50516,Home,3624.83,1089,2,3,0,Online,0
201973,52689,Travel,1508.69,2811,1,3,0,Online,0
201974,52255,Motor,1049.47,3614,2,4,0,Online,0
201975,52079,Home,5680.52,3330,2,5,1,Online,1
201976,50903,Motor,3539.35,1030,0,9,0,Online,0
201977,50050,Home,4038.35,3155,1,4,0,Online,0
201978,52230,Motor,131.29,454,1,5,0,Phone,0
201979,55109,Home,3231.5,43,0,3,1,Online,0
201980,52486,Motor,1256.37,2763,1,4,0,Online,0
201981,51810,Home,2537.68,1291,1,7,0,Phone,0
201982,52490,Travel,3328.23,1500,0,3,1,Online,0
201983,53919,Home,574.04,2074,1,3,0,Online,0
201984,50421,Motor,5538.69,511,1,6,0,Phone,1
201985,54903,Travel,3274.53,2433,0,2,0,Phone,0
201986,52564,Home,4029.16,636,0,4,0,Phone,0
201987,51357,Home,2897.93,2737,4,5,0,Online,0
201988,51606,Travel,1083.92,1074,2,3,0,Online,0
201989,55899,Home,5032.58,1422,1,2,0,Online,0
201990,51654,Home,1108.19,177,0,4,0,Online,0
201991,51128,Motor,835.02,1094,1,1,0,Phone,0
201992,55183,Home,824.52,831,1,3,0,Broker,0
201993,50440,Home,2532.55,177,1,4,0,Broker,0
201994,54369,Motor,2374.23,1838,2,8,0,Phone,0
201995,55518,Motor,2421.89,246,1,3,1,Phone,0
201996,53672,Home,6001.3,1412,0,6,0,Phone,0
201997,54845,Home,3925.67,1580,1,4,0,Online,0
201998,53387,Motor,1052.16,688,0,5,1,Online,0
201999,50897,Home,2805.4,926,1,5,0,Online,0
202000,50143,Motor,2284.18,1311,0,4,1,Online,0
202001,54648,Motor,1225.32,2976,0,1,0,Online,0
202002,54985,Motor,332.88,271,0,3,0,Phone,0
202003,51432,Travel,990.44,2908,2,3,0,Online,0
202004,51779,Home,1512.54,1437,1,7,0,Online,1
202005,50001,Home,575.5,1694,3,5,0,Phone,0
202006,53555,Home,118.8,966,2,2,1,Phone,0
202007,50527,Home,4682.39,3590,2,5,0,Online,0
202008,51777,Motor,1548.23,2799,1,2,1,Online,0
202009,51475,Motor,2412.02,1431,1,7,0,Online,0
202010,51896,Motor,2971.09,1477,4,3,0,Broker,0
202011,53714,Home,1714.91,2204,1,2,0,Phone,0
202012,55638,Home,352.85,1733,1,6,0,Online,1
202013,52884,Travel,1450.32,2212,2,3,0,Phone,1
202014,51920,Motor,1003.24,798,0,3,0,Online,0
202015,51882,Motor,4263.3,11,0,5,1,Phone,0
202016,55325,Motor,2689.5,860,0,5,0,Phone,1
202017,53827,Home,4057.04,1596,1,7,0,Online,1
202018,52271,Motor,2294.48,502,0,5,0,Online,0
202019,51566,Motor,1600.53,3377,2,4,0,Phone,0
202020,55630,Home,3068.25,2863,4,5,0,Online,0
202021,54095,Home,522.04,901,1,5,0,Online,1
202022,50698,Travel,2763.28,1527,3,3,0,Online,0
202023,53376,Motor,984.35,68,0,3,0,Online,0
202024,54580,Travel,6726.85,20,2,3,1,Broker,0
202025,55291,Travel,595.17,2424,1,2,0,Online,1
202026,54305,Home,3179.69,1806,2,4,1,Online,0
202027,52247,Motor,2676.48,1412,0,1,0,Online,0
202028,52477,Motor,2721.5,1578,2,1,1,Online,0
202029,53142,Motor,1493.56,1605,2,4,0,Online,1
202030,52109,Travel,2033.27,1881,1,4,0,Phone,0
202031,52849,Motor,9759.51,1679,1,4,0,Broker,1
202032,52260,Motor,2295.12,3035,0,4,0,Broker,0
202033,53206,Motor,258.15,2996,0,6,1,Online,0
202034,53050,Motor,3208.29,1730,1,6,0,Phone,1
202035,54381,Motor,263.73,125,0,3,0,Online,0
202036,50260,Home,2868.81,770,0,5,0,Broker,0
202037,54860,Motor,3545.84,1995,2,2,0,Broker,0
202038,51039,Motor,3815.56,778,2,4,0,Phone,0
202039,51541,Home,911.76,857,1,1,0,Online,0
202040,51733,Motor,3291.5,2690,2,5,0,Phone,0
202041,51317,Home,2976.84,1172,4,3,0,Online,0
202042,52265,Travel,1882.62,1925,1,8,0,Phone,1
202043,52194,Travel,4108.63,2034,1,4,0,Phone,0
202044,52049,Home,1996.46,3287,2,6,0,Broker,1
202045,50133,Home,4789.48,3362,1,6,1,Phone,0
202046,53585,Motor,848.68,12,0,8,0,Online,0
202047,52315,Home,569.14,1066,0,0,0,Phone,0
202048,50087,Motor,2630.36,2749,2,8,1,Phone,0
202049,54859,Motor,1890.52,2007,0,1,0,Broker,0
202050,55402,Home,3672.22,367,1,5,0,Online,1
202051,53113,Motor,3999.89,3615,1,2,1,Online,0
202052,52829,Home,2197.0,469,1,4,1,Phone,0
202053,51740,Motor,964.06,1094,0,7,1,Broker,0
202054,54755,Motor,1773.14,1839,1,6,1,Broker,0
202055,50855,Motor,1938.98,3270,0,2,0,Online,0
202056,51932,Motor,2204.72,1275,3,3,0,Broker,0
202057,50372,Motor,501.09,739,2,5,1,Phone,0
202058,53202,Motor,5223.31,1902,2,1,0,Online,1
202059,52069,Home,3913.84,1083,1,3,0,Online,0
202060,55619,Motor,1940.6,1384,1,7,0,Phone,0
202061,52956,Home,1786.27,2297,2,4,0,Broker,0
202062,52375,Home,621.84,1287,0,4,0,Broker,0
202063,54573,Home,2852.01,2800,0,4,1,Broker,1
202064,54226,Travel,1399.58,2503,1,4,1,Online,1
202065,53061,Home,2757.94,713,0,1,0,Online,0
202066,51732,Home,3097.82,265,1,2,0,Phone,0
202067,55604,Motor,770.89,2231,2,3,0,Online,0
202068,50887,Motor,1921.17,372,1,3,1,Online,0
202069,52668,Motor,2586.58,2058,0,4,0,Online,0
202070,53693,Home,1290.24,568,0,2,0,Phone,1
202071,51377,Motor,5207.67,1091,2,2,0,Online,0
202072,55930,Travel,3405.39,1140,0,4,1,Phone,1
202073,51636,Motor,1923.33,2877,1,5,1,Online,0
202074,52938,Travel,1378.42,3330,1,3,0,Broker,1
202075,52034,Motor,5806.19,2126,1,4,1,Online,0
202076,53601,Travel,6708.61,3197,5,3,0,Phone,0
202077,51018,Home,1860.99,3570,2,6,0,Online,0
202078,51450,Home,3920.15,896,1,4,0,Online,0
202079,53492,Home,710.97,3162,1,4,1,Phone,0
202080,55105,Travel,2372.2,2032,2,2,1,Broker,0
202081,54596,Home,2845.79,2363,2,2,0,Online,0
202082,55202,Motor,1232.76,2705,0,3,0,Online,0
202083,55930,Travel,2716.1,2665,3,3,0,Phone,0
202084,54158,Motor,5141.08,2805,0,1,0,Phone,0
202085,51800,Home,665.31,230,0,3,0,Online,1
202086,50120,Travel,5398.55,2951,0,3,1,Broker,0
202087,55164,Motor,2421.57,2358,1,3,1,Online,0
202088,55044,Travel,808.55,846,1,4,0,Online,0
202089,54387,Motor,1702.3,2547,0,5,0,Online,0
202090,55628,Home,1862.39,145,1,8,0,Phone,0
202091,52059,Motor,2123.93,1152,2,2,1,Online,0
202092,50103,Motor,2424.7,2242,1,1,1,Online,0
202093,51441,Motor,1219.93,1616,1,5,0,Online,0
202094,52186,Motor,639.16,310,2,7,1,Phone,0
202095,51711,Home,2779.1,1684,0,1,0,Online,0
202096,52187,Motor,1169.64,1440,2,5,0,Phone,0
202097,50623,Home,402.5,2440,1,4,0,Phone,1
202098,52054,Home,3127.92,1116,1,6,1,Phone,0
202099,50501,Motor,1381.62,3101,0,3,1,Online,0
202100,53500,Travel,502.33,439,2,9,0,Online,0
202101,54601,Motor,4142.36,3110,0,8,0,Phone,1
202102,54763,Motor,1866.77,558,4,2,0,Online,0
202103,55888,Motor,2753.39,25,1,1,0,Broker,0
202104,55768,Home,4262.53,1090,0,1,0,Online,0
202105,50296,Motor,6391.6,1895,0,3,0,Broker,0
202106,51802,Motor,7752.33,2611,1,8,0,Phone,0
202107,52762,Home,1337.55,758,0,3,0,Phone,0
202108,50233,Home,2428.71,3196,2,4,0,Online,0
202109,50621,Motor,10162.76,3449,1,6,0,Online,0
202110,52103,Home,5874.1,3114,0,4,0,Online,0
202111,54594,Home,1586.01,3255,1,5,0,Phone,0
202112,52154,Home,1770.42,3538,0,4,1,Online,0
202113,51563,Motor,5345.83,1321,3,1,1,Phone,0
202114,55314,Home,454.86,2381,1,5,0,Online,0
202115,55466,Home,3600.71,36,1,1,1,Phone,1
202116,50150,Motor,2445.7,3203,3,12,1,Phone,0
202117,53932,Motor,3550.75,2346,0,5,0,Online,0
202118,53002,Home,4047.77,1495,0,7,0,Online,1
202119,55250,Home,5719.61,904,1,6,0,Phone,0
202120,53245,Home,73.8,1557,0,3,0,Online,0
202121,52205,Motor,3963.62,1282,0,5,1,Online,0
202122,50067,Motor,4572.06,1000,2,10,0,Online,0
202123,53686,Motor,2441.29,3047,4,4,0,Phone,1
202124,50555,Motor,1565.61,655,0,4,0,Phone,0
202125,55449,Motor,2540.11,3080,2,3,0,Online,0
202126,52218,Motor,1869.84,2198,1,3,0,Online,1
202127,52550,Home,1772.65,3391,0,3,1,Online,0
202128,50279,Travel,1479.94,2969,1,4,1,Broker,1
202129,54106,Home,1396.33,2198,1,3,0,Online,1
202130,53618,Motor,1039.26,313,2,1,1,Phone,0
202131,50729,Travel,6117.57,150,2,4,1,Online,1
202132,55558,Home,3367.62,1422,2,7,0,Online,1
202133,51246,Travel,1943.47,1363,1,6,0,Phone,0
202134,55641,Motor,2929.99,1415,1,6,1,Online,0
202135,55950,Motor,8911.95,2012,1,1,0,Phone,0
202136,54941,Travel,600.0,2852,0,6,0,Phone,0
202137,52409,Motor,2299.55,2303,1,3,1,Online,0
202138,51383,Travel,1976.06,3272,0,3,0,Phone,0
202139,50897,Motor,2477.82,2361,1,1,1,Online,0
202140,53857,Home,3793.13,1631,0,5,0,Phone,0
202141,52114,Motor,5924.71,1058,3,2,0,Broker,0
202142,50102,Motor,1700.54,2962,2,4,0,Online,0
202143,51654,Motor,1532.35,176,1,2,0,Online,0
202144,51431,Motor,2938.86,1005,1,9,0,Broker,0
202145,51746,Motor,693.61,3264,1,2,0,Online,1
202146,55452,Motor,1325.43,2757,2,2,0,Online,0
202147,52249,Home,4611.14,439,1,6,0,Online,0
202148,54996,Travel,933.53,1102,1,1,1,Phone,0
202149,54082,Motor,6643.47,1599,0,2,1,Online,0
202150,51047,Motor,1137.54,3610,1,2,0,Online,0
202151,52866,Motor,1650.99,941,0,4,0,Broker,0
202152,51295,Motor,4673.2,2985,1,2,0,Phone,0
202153,51796,Motor,2902.0,1909,1,2,0,Phone,0
202154,51949,Motor,1336.2,2882,0,1,1,Broker,0
202155,51270,Motor,1715.63,2915,0,4,1,Phone,0
202156,54137,Motor,1298.6,2900,2,1,1,Phone,1
202157,55174,Motor,3357.35,2945,0,1,0,Online,0
202158,50949,Motor,5489.75,466,0,1,0,Online,0
202159,51445,Motor,2456.12,1066,0,2,0,Online,0
202160,52660,Travel,8689.16,2505,0,5,0,Broker,1
202161,50433,Home,942.82,3632,2,5,0,Online,1
202162,52470,Travel,10306.29,1737,2,1,1,Broker,0
202163,51812,Home,4196.46,1316,1,3,1,Online,0
202164,52659,Motor,3005.92,13,0,7,0,Phone,0
202165,50557,Motor,898.27,3190,1,3,0,Online,0
202166,50430,Motor,2044.9,188,3,0,1,Broker,0
202167,53291,Motor,2871.75,770,2,4,0,Online,0
202168,54679,Motor,2872.49,514,0,2,0,Online,1
202169,55939,Home,6690.5,1663,0,3,0,Broker,0
202170,53915,Motor,3423.21,3183,1,3,0,Online,0
202171,52901,Motor,3168.22,2421,3,9,0,Online,1
202172,55459,Motor,3911.23,2864,3,8,0,Phone,0
202173,52471,Motor,492.84,2609,1,3,1,Online,0
202174,54278,Home,2308.88,1930,0,6,0,Online,0
202175,53355,Home,2180.44,3452,0,1,0,Phone,0
202176,52915,Travel,1189.37,369,0,4,1,Online,0
202177,55887,Home,3609.43,2582,2,3,0,Phone,0
202178,55250,Motor,8106.46,892,0,3,0,Broker,0
202179,53525,Travel,2780.56,182,0,3,0,Phone,0
202180,53895,Motor,5049.18,32,0,1,1,Online,1
202181,53844,Home,1566.1,1904,1,7,0,Phone,0
202182,52934,Motor,1231.26,2488,3,8,0,Online,0
202183,52926,Motor,1675.48,128,0,1,1,Broker,0
202184,50639,Home,4737.05,215,2,1,1,Online,0
202185,54066,Travel,1833.57,877,0,3,0,Online,0
202186,54726,Home,4456.85,2616,2,1,0,Online,0
202187,55720,Motor,1580.58,3088,1,2,0,Online,0
202188,53575,Motor,4910.85,818,0,2,0,Online,0
202189,55019,Home,921.1,500,1,5,1,Broker,0
202190,50919,Home,1791.5,2692,1,2,0,Online,0
202191,50260,Travel,662.31,2608,1,5,1,Phone,0
202192,52111,Home,1042.88,2933,0,4,0,Online,0
202193,55401,Home,3440.4,2273,3,4,0,Online,0
202194,50226,Motor,1342.09,3022,1,3,0,Online,1
202195,54479,Motor,2147.06,2723,1,3,0,Phone,0
202196,55651,Home,813.31,3252,3,4,1,Phone,0
202197,51044,Home,3429.66,3035,1,1,1,Phone,0
202198,50397,Motor,4608.18,2699,0,4,0,Online,0
202199,51546,Travel,3643.33,3562,1,5,0,Phone,0
202200,50489,Motor,3058.5,1376,0,2,0,Online,0
202201,51388,Motor,3720.12,1242,0,3,0,Broker,0
202202,50025,Home,216.14,911,1,1,1,Phone,0
202203,54562,Motor,4769.73,1969,1,5,0,Phone,0
202204,50935,Home,5023.27,806,0,4,0,Phone,0
202205,50353,Motor,1975.37,2131,0,3,1,Phone,0
202206,50424,Motor,1266.02,2315,2,4,0,Online,0
202207,54503,Travel,1862.82,2751,1,6,0,Phone,0
202208,50153,Home,553.34,11,1,5,0,Broker,0
202209,52083,Motor,2872.25,503,2,7,0,Online,0
202210,52101,Motor,3268.41,3573,1,7,0,Online,1
202211,52086,Travel,5484.43,1673,1,3,1,Phone,1
202212,55048,Motor,4190.66,3326,3,2,1,Online,0
202213,52384,Motor,2688.6,3111,0,8,0,Online,0
202214,54779,Travel,800.38,1537,1,3,0,Online,1
202215,51273,Motor,2011.69,1806,0,4,1,Broker,0
202216,50338,Motor,725.13,772,0,1,1,Broker,0
202217,53061,Home,3669.39,3005,5,4,0,Broker,0
202218,52211,Home,2629.08,1348,0,5,0,Online,1
202219,54189,Motor,728.09,403,0,5,1,Online,0
202220,50935,Motor,764.34,2064,0,4,0,Broker,0
202221,50219,Motor,1515.26,2828,1,1,0,Phone,0
202222,55559,Motor,6346.56,3302,1,3,0,Broker,1
202223,52897,Motor,4235.64,2222,1,1,0,Phone,1
202224,54344,Motor,2659.72,2484,1,3,1,Online,0
202225,50245,Home,2542.13,3072,0,4,0,Online,1
202226,52225,Home,5241.18,582,0,8,1,Phone,1
202227,51445,Home,2958.46,2970,3,4,1,Phone,0
202228,55774,Motor,376.19,1829,1,8,0,Online,0
202229,54364,Motor,5580.63,2077,1,7,1,Phone,1
202230,54522,Home,2099.74,2443,2,2,0,Broker,0
202231,54222,Motor,2876.77,2041,1,3,1,Online,1
202232,55056,Home,5421.95,3447,3,7,1,Online,0
202233,55398,Home,1062.23,2310,1,2,0,Phone,0
202234,55295,Motor,2570.66,1468,0,4,0,Broker,1
202235,54441,Motor,2756.55,3198,1,1,0,Phone,1
